719,,64.4030222297,-17.4044189416,1517.03
720,,64.4030977506,-17.4042219669,1514.27
721,,64.40314251,-17.4041315261,1513.22
722,,64.4032038655,-17.4039298575,1512.71
723,,64.4032280892,-17.4038571026,1512.32
724,,64.4033058733,-17.4036162067,1511.05
725,,64.403349543,-17.4033961818,1510.13
726,,64.403384747,-17.4032658432,1509.5
727,,64.4034827314,-17.4029381108,1508.46
728,,64.4035180192,-17.4028292298,1507.88
729,,64.4035491161,-17.4027263001,1507.15
730,,64.4036108069,-17.4025506992,1506.27
731,,64.4036382157,-17.4024624377,1505.74
732,,64.4037077855,-17.4021194503,1505.0
51,1178.0,64.4037210289,-17.4020720087,1508.716919
733,,64.4037232921,-17.4019915424,1504.64
734,,64.4037651177,-17.4016654864,1503.77
735,,64.4037856534,-17.4014980998,1503.26
736,,64.4038385432,-17.4006529525,1501.35
737,,64.4038415607,-17.4005261343,1500.98
738,,64.4038581569,-17.400310887,1500.72
739,,64.4038843084,-17.3997035343,1499.95
740,,64.4038827997,-17.3996645585,1499.91
741,,64.4038676284,-17.3994213156,1499.73
742,,64.4038301613,-17.3989340756,1498.81
743,,64.4038320892,-17.3984427284,1498.34
744,,64.4038421474,-17.3977372237,1496.74
52,1200.0,64.4038670417,-17.398328986,1503.491699
745,,64.4038667064,-17.3976155184,1496.5
746,,64.4038853142,-17.3974985909,1496.33
747,,64.4038942829,-17.3974161968,1496.18
748,,64.4039098732,-17.3972875345,1495.71
749,,64.4040356856,-17.3965951055,1492.82
750,,64.4040956162,-17.3961865716,1489.72
751,,64.4041178282,-17.3960940354,1489.1
752,,64.4041420519,-17.3959780298,1487.99
753,,64.4041739032,-17.3957641236,1486.19
754,,64.4042111188,-17.3955408297,1484.22
755,,64.4042388629,-17.3953930568,1482.83
756,,64.4042552076,-17.3953309469,1482.3
757,,64.4042926747,-17.3951813299,1480.83
758,,64.4043179043,-17.3950953316,1479.97
759,,64.4043582212,-17.3949494865,1478.84
760,,64.4044433814,-17.3946284596,1475.34
761,,64.4045261946,-17.3942998052,1472.15
53,1226.0,64.404582018,-17.3943770025,1474.697144
762,,64.4046485703,-17.3938827217,1469.11
763,,64.4047914818,-17.3933387361,1465.94
764,,64.4049258437,-17.392804306,1463.11
765,,64.4050280191,-17.3923780024,1460.29
766,,64.4051746186,-17.3917642795,1457.63
767,,64.4052844215,-17.3912331183,1454.34
54,1246.0,64.4053040352,-17.3913829867,1457.164795
768,,64.4053734373,-17.3907545954,1450.98
769,,64.4054158498,-17.3905505799,1448.78
770,,64.4055195339,-17.3900566343,1444.85
771,,64.405588517,-17.3896875791,1441.81
772,,64.4055994134,-17.3896053527,1441.49
773,,64.4056056999,-17.3895373754,1441.38
774,,64.4056900218,-17.3888422642,1439.03
775,,64.4057018403,-17.3887740355,1438.77
776,,64.4057490304,-17.3885007855,1438.04
777,,64.4057880901,-17.3882759828,1437.27
778,,64.4057976454,-17.3881955165,1437.16
779,,64.4058133196,-17.3880904075,1437.07
780,,64.4058578275,-17.3878495116,1436.59
781,,64.4058899302,-17.3876883276,1436.22
782,,64.4059069455,-17.3875914328,1436.02
783,,64.4059401378,-17.3873683903,1435.31
784,,64.405977102,-17.3871631175,1434.47
785,,64.4059975538,-17.3870549072,1434.02
55,1273.0,64.4060200173,-17.3872210365,1437.822266
786,,64.4060153235,-17.3869382311,1433.66
787,,64.4061242882,-17.3862563632,1433.29
788,,64.4062112924,-17.3857272975,1433.54
789,,64.4062210992,-17.3856920097,1433.54
790,,64.4062516931,-17.3855080269,1433.81
791,,64.4063264597,-17.3851166759,1433.69
792,,64.4063512702,-17.384990612,1433.71
793,,64.4063899107,-17.3847897816,1433.87
794,,64.4065252785,-17.3839372583,1433.64
795,,64.4066469837,-17.3830993194,1433.38
56,1298.0,64.4066820201,-17.3832539655,1437.570435
796,,64.4067145418,-17.3823540006,1433.69
797,,64.4067607261,-17.3819390964,1433.68
798,,64.4067704491,-17.381816553,1433.62
799,,64.4068582077,-17.3809914384,1433.84
800,,64.4069271069,-17.380292723,1434.06
801,,64.4069699384,-17.3796697799,1434.42
802,,64.407002544,-17.3792983778,1434.66
803,,64.4070274383,-17.37903242,1434.77
57,1322.0,64.4070420228,-17.3792999703,1439.352539
804,,64.4070924819,-17.3781594448,1435.63
805,,64.4071045518,-17.3774620704,1436.19
806,,64.4071284402,-17.3771622498,1436.37
807,,64.4071304519,-17.3770210985,1436.56
808,,64.4071393367,-17.3768044263,1437.02
809,,64.407146126,-17.3764474411,1437.58
810,,64.4071441982,-17.3763578385,1437.77
811,,64.4071911369,-17.3754888866,1438.88
58,1345.0,64.4072229881,-17.3752980307,1443.056763
812,,64.4072028715,-17.3747124709,1439.49
813,,64.4072132651,-17.3742982373,1439.81
814,,64.4072125945,-17.3742493708,1439.84
815,,64.4072398357,-17.3735383339,1440.27
816,,64.4072602876,-17.3729186598,1440.39
817,,64.4072821643,-17.3721437529,1440.38
818,,64.4072838407,-17.3720565811,1440.44
819,,64.4072904624,-17.3719145916,1440.49
820,,64.4073255826,-17.3711565323,1440.09
59,1369.0,64.4073379878,-17.3713359889,1443.775269
821,,64.4073404185,-17.3704140633,1439.73
822,,64.4073648099,-17.3695751186,1439.26
823,,64.4074021932,-17.3687958531,1438.36
824,,64.4074531551,-17.367821373,1438.15
825,,64.4074928854,-17.367018722,1437.42
60,1393.0,64.4075170252,-17.3674479593,1441.228027
826,,64.4075533189,-17.3661659472,1437.15
827,,64.4075823203,-17.365463879,1436.92
828,,64.4075938873,-17.3646518402,1436.75
829,,64.4076145068,-17.3637179285,1436.99
830,,64.4076399878,-17.3629281018,1437.14
61,1417.0,64.407657003,-17.3632420041,1440.89209
831,,64.4076678995,-17.3621217627,1437.74
832,,64.4076872617,-17.3611960653,1438.8
833,,64.4076923747,-17.3602588847,1439.22
62,1441.0,64.4076929614,-17.3592580017,1444.111206
834,,64.4077119883,-17.3593724146,1439.73
835,,64.4077126589,-17.3585421033,1440.66
836,,64.4076937158,-17.3577366862,1441.37
837,,64.4077069592,-17.3572243005,1441.54
838,,64.4077085517,-17.3571020924,1441.65
839,,64.4077279978,-17.3563474696,1442.59
840,,64.4077135809,-17.3554021586,1442.75
63,1465.0,64.4076989964,-17.3552429862,1446.145264
841,,64.4076966494,-17.3547974881,1442.86
842,,64.4076738507,-17.3540095054,1443.16
843,,64.4076409936,-17.3531662859,1443.16
844,,64.4076205418,-17.3524508905,1442.94
845,,64.4076152612,-17.3517341539,1442.25
64,1488.0,64.4075959828,-17.3512039986,1443.476685
846,,64.4075742736,-17.3509377055,1441.22
847,,64.4075506367,-17.3501140997,1440.89
848,,64.4075154327,-17.3493009713,1440.09
849,,64.40748333,-17.3483873438,1439.33
850,,64.4074461143,-17.347573461,1439.21
65,1512.0,64.4074310269,-17.347227959,1441.713257
851,,64.4074139278,-17.3468224425,1439.03
852,,64.4073736947,-17.3460673168,1439.11
853,,64.4073216431,-17.3454924859,1438.89
854,,64.4072995149,-17.3452738021,1438.92
855,,64.407299431,-17.3452898115,1438.69
856,,64.4073047955,-17.3452852853,1438.21
857,,64.4073141832,-17.3452527635,1438.87
858,,64.4073049631,-17.3452349938,1439.06
859,,64.4073171169,-17.3452337366,1438.92
860,,64.4073229842,-17.3452712875,1439.11
861,,64.4073117524,-17.3452092614,1439.22
862,,64.4073021971,-17.3452663422,1439.42
863,,64.4073134288,-17.345304396,1439.37
864,,64.4073115848,-17.3452893086,1438.81
865,,64.4073071424,-17.3452503327,1439.06
866,,64.4073145185,-17.3452403583,1439.3
867,,64.4073136803,-17.3452984449,1439.0
868,,64.4073134288,-17.3453857005,1438.26
869,,64.4073201343,-17.3453763127,1437.13
870,,64.4073172845,-17.3452810105,1438.15
871,,64.4073270075,-17.3453665059,1438.26
872,,64.4073134288,-17.3453133646,1438.44
873,,64.4073151052,-17.3453127779,1438.13
874,,64.4072975032,-17.3452989478,1437.9
875,,64.4072955754,-17.3453352414,1437.5
876,,64.4072909653,-17.3453620635,1437.29
877,,64.4072849303,-17.3453649133,1437.28
878,,64.4072926417,-17.3453579564,1437.66
879,,64.4073113333,-17.3452741373,1406.5078125
880,,64.4072933123,-17.3451678548,1406.3984375
881,,64.4072843436,-17.3450615723,1406.3046875
882,,64.407275375,-17.3449552897,1406.21484375
883,,64.4072574377,-17.3448490072,1406.12890625
884,,64.4072439428,-17.3447427247,1406.04296875
885,,64.4072349742,-17.3446364421,1405.95703125
886,,64.407230448,-17.3445301596,1405.875
887,,64.407230448,-17.3444026709,1405.765625
888,,64.4072259218,-17.3442963883,1405.62890625
889,,64.4072214793,-17.3441901058,1405.4921875
890,,64.4072214793,-17.3440838233,1405.359375
891,,64.4072079845,-17.3439775407,1405.22265625
892,,64.4071990158,-17.3438712582,1405.09375
893,,64.4071944896,-17.3437649757,1404.953125
894,,64.4071900472,-17.3436586931,1404.8125
895,,64.4071765523,-17.3435524106,1404.66796875
896,,64.4071765523,-17.3434461281,1404.5234375
66,1536.0,64.4071929809,-17.3431459721,1440.313599
67,1538.0,64.4071929809,-17.3431459721,1440.313599
897,,64.4071720261,-17.3433398455,1404.37890625
898,,64.4071586151,-17.343233563,1404.2734375
